,ID,Date,Item,Revenue,Cumulated_Revenue,Invested,ROI
663,15860002,2022-04-01,★ Karambit | Scorched (Minimal Wear),0.27,1015.9400000000032,7257,1.1399944880804744
662,15860549,2022-04-01,★ M9 Bayonet | Damascus Steel (Field-Tested),0.29,1016.2300000000032,7257,1.1400344494970378
661,15860589,2022-04-01,★ Skeleton Knife | Urban Masked (Field-Tested),0.24,1016.4700000000032,7257,1.1400675210141937
660,15861210,2022-04-01,★ Talon Knife | Stained (Minimal Wear),0.26,1016.7300000000032,7257,1.1401033484911125
659,15861270,2022-04-01,★ Bayonet | Black Laminate (Minimal Wear),0.27,1017.0000000000032,7257,1.1401405539479128
658,15861468,2022-04-01,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,1017.2400000000032,7257,1.1401736254650687
657,15862324,2022-04-01,★ Karambit | Forest DDPAT (Field-Tested),0.26,1017.5000000000032,7257,1.1402094529419875
656,15862326,2022-04-01,★ StatTrak™ Karambit | Lore (Field-Tested),0.63,1018.1300000000032,7257,1.1402962656745217
655,15862922,2022-04-01,★ Karambit | Urban Masked (Field-Tested),0.26,1018.3900000000032,7257,1.1403320931514405
654,15863832,2022-04-01,★ Skeleton Knife | Slaughter (Minimal Wear),0.75,1019.1400000000032,7257,1.1404354416425524
653,15863898,2022-04-01,★ Karambit | Gamma Doppler (Factory New),0.89,1020.0300000000032,7257,1.1405580818520054
652,15864854,2022-04-02,★ Karambit | Autotronic (Field-Tested),0.74,1020.7700000000032,7257,1.140660052363236
651,15865606,2022-04-02,★ Stiletto Knife | Doppler (Factory New),0.35,1021.1200000000032,7257,1.140708281659088
650,15865675,2022-04-02,★ Karambit | Scorched (Minimal Wear),0.27,1021.3900000000032,7257,1.1407454871158886
649,15866219,2022-04-02,★ M9 Bayonet | Damascus Steel (Field-Tested),0.29,1021.6800000000031,7257,1.1407854485324518
648,15866261,2022-04-02,★ Skeleton Knife | Urban Masked (Field-Tested),0.24,1021.9200000000031,7257,1.1408185200496077
647,15866885,2022-04-02,★ Talon Knife | Stained (Minimal Wear),0.27,1022.1900000000031,7257,1.140855725506408
646,15866953,2022-04-02,★ Bayonet | Black Laminate (Minimal Wear),0.27,1022.4600000000031,7257,1.1408929309632083
645,15867140,2022-04-02,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,1022.7000000000031,7257,1.1409260024803642
644,15867998,2022-04-02,★ Karambit | Forest DDPAT (Field-Tested),0.26,1022.9600000000031,7257,1.140961829957283
643,15868001,2022-04-02,★ StatTrak™ Karambit | Lore (Field-Tested),0.65,1023.6100000000031,7257,1.14105139864958
642,15868588,2022-04-02,★ Karambit | Urban Masked (Field-Tested),0.26,1023.8700000000031,7257,1.141087226126499
641,15869518,2022-04-02,★ Skeleton Knife | Slaughter (Minimal Wear),0.75,1024.620000000003,7257,1.141190574617611
640,15869580,2022-04-02,★ Karambit | Gamma Doppler (Factory New),0.89,1025.5100000000032,7257,1.141313214827064
639,15870518,2022-04-03,★ Karambit | Autotronic (Field-Tested),0.74,1026.2500000000032,7257,1.1414151853382946
638,15870923,2022-04-03,AWP | Containment Breach (Field-Tested),0.06,1026.3100000000031,7257,1.1414234532175835
637,15871268,2022-04-03,★ Stiletto Knife | Doppler (Factory New),0.35,1026.660000000003,7257,1.1414716825134357
636,15871333,2022-04-03,★ Karambit | Scorched (Minimal Wear),0.27,1026.930000000003,7257,1.141508887970236
635,15871877,2022-04-03,★ M9 Bayonet | Damascus Steel (Field-Tested),0.29,1027.220000000003,7257,1.1415488493867993
634,15871915,2022-04-03,★ Skeleton Knife | Urban Masked (Field-Tested),0.24,1027.460000000003,7257,1.1415819209039553
633,15872557,2022-04-03,★ Talon Knife | Stained (Minimal Wear),0.27,1027.730000000003,7257,1.1416191263607556
632,15872626,2022-04-03,★ Bayonet | Black Laminate (Minimal Wear),0.27,1028.000000000003,7257,1.1416563318175559
631,15872814,2022-04-03,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,1028.240000000003,7257,1.1416894033347118
630,15873704,2022-04-03,★ Karambit | Forest DDPAT (Field-Tested),0.28,1028.520000000003,7257,1.1417279867713934
629,15873708,2022-04-03,★ StatTrak™ Karambit | Lore (Field-Tested),0.64,1029.160000000003,7257,1.1418161774838091
628,15874305,2022-04-03,★ Karambit | Urban Masked (Field-Tested),0.26,1029.420000000003,7257,1.141852004960728
627,15875219,2022-04-03,★ Skeleton Knife | Slaughter (Minimal Wear),0.75,1030.170000000003,7257,1.14195535345184
626,15875280,2022-04-03,★ Karambit | Gamma Doppler (Factory New),0.9,1031.0700000000031,7257,1.1420793716411746
625,15876218,2022-04-04,★ Karambit | Autotronic (Field-Tested),0.73,1031.8000000000031,7257,1.1421799641725234
624,15876426,2022-04-04,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1032.0600000000031,7257,1.1422157916494424
623,15876633,2022-04-04,AWP | Containment Breach (Field-Tested),0.06,1032.120000000003,7257,1.1422240595287314
622,15876982,2022-04-04,★ Stiletto Knife | Doppler (Factory New),0.36,1032.480000000003,7257,1.142273666804465
621,15877049,2022-04-04,★ Karambit | Scorched (Minimal Wear),0.29,1032.770000000003,7257,1.1423136282210284
620,15877577,2022-04-04,★ M9 Bayonet | Damascus Steel (Field-Tested),0.31,1033.0800000000029,7257,1.1423563455973547
619,15877615,2022-04-04,★ Skeleton Knife | Urban Masked (Field-Tested),0.25,1033.3300000000029,7257,1.142390795094392
618,15878252,2022-04-04,★ Talon Knife | Stained (Minimal Wear),0.28,1033.6100000000029,7257,1.142429378531074
617,15878331,2022-04-04,★ Bayonet | Black Laminate (Minimal Wear),0.26,1033.8700000000028,7257,1.1424652060079927
616,15878530,2022-04-04,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,1034.1100000000029,7257,1.1424982775251484
615,15879426,2022-04-04,★ Karambit | Forest DDPAT (Field-Tested),0.28,1034.3900000000028,7257,1.1425368609618303
614,15879430,2022-04-04,★ StatTrak™ Karambit | Lore (Field-Tested),0.63,1035.020000000003,7257,1.1426236736943645
613,15880016,2022-04-04,★ Karambit | Urban Masked (Field-Tested),0.27,1035.290000000003,7257,1.1426608791511648
612,15880913,2022-04-04,★ Skeleton Knife | Slaughter (Minimal Wear),0.79,1036.0800000000029,7257,1.1427697395618028
611,15880975,2022-04-04,★ Karambit | Gamma Doppler (Factory New),0.79,1036.8700000000028,7257,1.1428785999724407
610,15881895,2022-04-05,★ Karambit | Autotronic (Field-Tested),0.75,1037.6200000000028,7257,1.1429819484635528
609,15882098,2022-04-05,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1037.8800000000028,7257,1.1430177759404716
608,15882299,2022-04-05,AWP | Containment Breach (Field-Tested),0.06,1037.9400000000028,7257,1.1430260438197606
607,15882652,2022-04-05,★ Stiletto Knife | Doppler (Factory New),0.37,1038.3100000000027,7257,1.1430770290753758
606,15883251,2022-04-05,★ M9 Bayonet | Damascus Steel (Field-Tested),0.31,1038.6200000000026,7257,1.1431197464517022
605,15883286,2022-04-05,★ Skeleton Knife | Urban Masked (Field-Tested),0.26,1038.8800000000026,7257,1.143155573928621
604,15883996,2022-04-05,★ Bayonet | Black Laminate (Minimal Wear),0.27,1039.1500000000026,7257,1.1431927793854213
603,15884212,2022-04-05,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,1039.3900000000026,7257,1.1432258509025772
602,15885122,2022-04-05,★ StatTrak™ Karambit | Lore (Field-Tested),0.64,1040.0300000000027,7257,1.1433140416149927
601,15885717,2022-04-05,★ Karambit | Urban Masked (Field-Tested),0.28,1040.3100000000027,7257,1.1433526250516746
600,15886609,2022-04-05,★ Skeleton Knife | Slaughter (Minimal Wear),0.8,1041.1100000000026,7257,1.1434628634421942
599,15886667,2022-04-05,★ Karambit | Gamma Doppler (Factory New),0.82,1041.9300000000026,7257,1.1435758577924766
598,15887582,2022-04-06,★ Karambit | Autotronic (Field-Tested),0.75,1042.6800000000026,7257,1.1436792062835885
597,15887787,2022-04-06,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1042.9400000000026,7257,1.1437150337605075
596,15887988,2022-04-06,AWP | Containment Breach (Field-Tested),0.06,1043.0000000000025,7257,1.1437233016397963
595,15888337,2022-04-06,★ Stiletto Knife | Doppler (Factory New),0.38,1043.3800000000026,7257,1.1437756648752933
594,15888945,2022-04-06,★ M9 Bayonet | Damascus Steel (Field-Tested),0.31,1043.6900000000026,7257,1.1438183822516195
593,15888981,2022-04-06,★ Skeleton Knife | Urban Masked (Field-Tested),0.26,1043.9500000000025,7257,1.1438542097285382
592,15889702,2022-04-06,★ Bayonet | Black Laminate (Minimal Wear),0.27,1044.2200000000025,7257,1.1438914151853385
591,15889915,2022-04-06,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,1044.4600000000025,7257,1.1439244867024945
590,15890825,2022-04-06,★ StatTrak™ Karambit | Lore (Field-Tested),0.64,1045.1000000000026,7257,1.1440126774149102
589,15891414,2022-04-06,★ Karambit | Urban Masked (Field-Tested),0.28,1045.3800000000026,7257,1.144051260851592
588,15892298,2022-04-06,★ Skeleton Knife | Slaughter (Minimal Wear),0.8,1046.1800000000026,7257,1.1441614992421114
587,15892357,2022-04-06,★ Karambit | Gamma Doppler (Factory New),0.91,1047.0900000000026,7257,1.1442868954113274
586,15893273,2022-04-07,★ Karambit | Autotronic (Field-Tested),0.76,1047.8500000000026,7257,1.144391621882321
585,15893473,2022-04-07,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1048.1100000000026,7257,1.1444274493592397
584,15893674,2022-04-07,AWP | Containment Breach (Field-Tested),0.06,1048.1700000000026,7257,1.1444357172385287
583,15894040,2022-04-07,★ Stiletto Knife | Doppler (Factory New),0.39,1048.5600000000027,7257,1.144489458453907
582,15895423,2022-04-07,★ Bayonet | Black Laminate (Minimal Wear),0.27,1048.8300000000027,7257,1.1445266639107072
581,15895631,2022-04-07,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,1049.0700000000027,7257,1.1445597354278632
580,15896557,2022-04-07,★ StatTrak™ Karambit | Lore (Field-Tested),0.65,1049.7200000000028,7257,1.1446493041201602
579,15897152,2022-04-07,★ Karambit | Urban Masked (Field-Tested),0.28,1050.0000000000027,7257,1.144687887556842
578,15898011,2022-04-07,★ Skeleton Knife | Slaughter (Minimal Wear),0.8,1050.8000000000027,7257,1.1447981259473616
577,15898066,2022-04-07,★ Karambit | Gamma Doppler (Factory New),0.9,1051.7000000000028,7257,1.144922144136696
576,15898980,2022-04-08,★ Karambit | Autotronic (Field-Tested),0.76,1052.4600000000028,7257,1.1450268706076896
575,15899185,2022-04-08,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1052.7200000000028,7257,1.1450626980846084
574,15899392,2022-04-08,AWP | Containment Breach (Field-Tested),0.06,1052.7800000000027,7257,1.1450709659638973
573,15899750,2022-04-08,★ Stiletto Knife | Doppler (Factory New),0.4,1053.1800000000028,7257,1.1451260851591571
572,15901129,2022-04-08,★ Bayonet | Black Laminate (Minimal Wear),0.27,1053.4500000000028,7257,1.1451632906159575
571,15901335,2022-04-08,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,1053.6900000000028,7257,1.1451963621331132
570,15903692,2022-04-08,★ Skeleton Knife | Slaughter (Minimal Wear),0.8,1054.4900000000027,7257,1.1453066005236328
569,15903744,2022-04-08,★ Karambit | Gamma Doppler (Factory New),0.9,1055.3900000000028,7257,1.1454306187129673
568,15904852,2022-04-09,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1055.6500000000028,7257,1.145466446189886
567,15905058,2022-04-09,AWP | Containment Breach (Field-Tested),0.06,1055.7100000000028,7257,1.145474714069175
566,15905402,2022-04-09,★ Stiletto Knife | Doppler (Factory New),0.4,1056.1100000000029,7257,1.1455298332644348
565,15906793,2022-04-09,★ Bayonet | Black Laminate (Minimal Wear),0.27,1056.3800000000028,7257,1.145567038721235
564,15909358,2022-04-09,★ Karambit | Gamma Doppler (Factory New),0.9,1057.280000000003,7257,1.1456910569105696
563,15910444,2022-04-10,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1057.540000000003,7257,1.1457268843874884
562,15910656,2022-04-10,AWP | Containment Breach (Field-Tested),0.06,1057.6000000000029,7257,1.1457351522667774
561,15911007,2022-04-10,★ Stiletto Knife | Doppler (Factory New),0.4,1058.000000000003,7257,1.1457902714620372
560,15912401,2022-04-10,★ Bayonet | Black Laminate (Minimal Wear),0.27,1058.270000000003,7257,1.1458274769188375
559,15914982,2022-04-10,★ Karambit | Gamma Doppler (Factory New),0.9,1059.170000000003,7257,1.145951495108172
558,15916066,2022-04-11,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1059.430000000003,7257,1.1459873225850907
557,15916606,2022-04-11,★ Stiletto Knife | Doppler (Factory New),0.41,1059.840000000003,7257,1.1460438197602318
556,15918010,2022-04-11,★ Bayonet | Black Laminate (Minimal Wear),0.27,1060.110000000003,7257,1.1460810252170321
555,15920579,2022-04-11,★ Karambit | Gamma Doppler (Factory New),0.92,1061.0300000000032,7257,1.1462077993661297
554,15921674,2022-04-12,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1061.2900000000031,7257,1.1462436268430485
553,15922201,2022-04-12,★ Stiletto Knife | Doppler (Factory New),0.41,1061.7000000000032,7257,1.1463001240181898
552,15926171,2022-04-12,★ Karambit | Gamma Doppler (Factory New),0.93,1062.6300000000033,7257,1.1464282761471687
551,15927274,2022-04-13,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1062.8900000000033,7257,1.1464641036240875
550,15927826,2022-04-13,★ Stiletto Knife | Doppler (Factory New),0.41,1063.3000000000034,7257,1.1465206007992288
549,15929621,2022-04-13,★ Skeleton Knife | Slaughter (Minimal Wear),0.8,1064.1000000000033,7257,1.1466308391897484
548,15930277,2022-04-13,★ Bayonet | Freehand (Field-Tested),0.24,1064.3400000000033,7257,1.146663910706904
547,15931805,2022-04-13,★ Karambit | Gamma Doppler (Factory New),0.94,1065.2800000000034,7257,1.1467934408157645
546,15932932,2022-04-14,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1065.5400000000034,7257,1.1468292682926835
545,15933493,2022-04-14,★ Stiletto Knife | Doppler (Factory New),0.4,1065.9400000000035,7257,1.146884387487943
544,15933811,2022-04-14,★ Skeleton Knife | Urban Masked (Field-Tested),0.26,1066.2000000000035,7257,1.146920214964862
543,15935262,2022-04-14,★ Skeleton Knife | Slaughter (Minimal Wear),0.81,1067.0100000000034,7257,1.147031831335263
542,15935393,2022-04-14,★ M9 Bayonet | Lore (Field-Tested),0.77,1067.7800000000034,7257,1.147137935786138
541,15935916,2022-04-14,★ Bayonet | Freehand (Field-Tested),0.25,1068.0300000000034,7257,1.1471723852831754
540,15937446,2022-04-14,★ Karambit | Gamma Doppler (Factory New),0.94,1068.9700000000034,7257,1.1473019153920356
539,15938558,2022-04-15,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1069.2300000000034,7257,1.1473377428689546
538,15939124,2022-04-15,★ Stiletto Knife | Doppler (Factory New),0.4,1069.6300000000035,7257,1.1473928620642144
537,15939442,2022-04-15,★ Skeleton Knife | Urban Masked (Field-Tested),0.27,1069.9000000000035,7257,1.1474300675210147
536,15940900,2022-04-15,★ Skeleton Knife | Slaughter (Minimal Wear),0.81,1070.7100000000034,7257,1.1475416838914156
535,15941032,2022-04-15,★ M9 Bayonet | Lore (Field-Tested),0.77,1071.4800000000034,7257,1.1476477883422906
534,15941549,2022-04-15,★ Bayonet | Freehand (Field-Tested),0.25,1071.7300000000034,7257,1.147682237839328
533,15943067,2022-04-15,★ Karambit | Gamma Doppler (Factory New),0.94,1072.6700000000035,7257,1.1478117679481885
532,15944156,2022-04-16,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1072.9300000000035,7257,1.1478475954251073
531,15944710,2022-04-16,★ Stiletto Knife | Doppler (Factory New),0.4,1073.3300000000036,7257,1.147902714620367
530,15945025,2022-04-16,★ Skeleton Knife | Urban Masked (Field-Tested),0.27,1073.6000000000035,7257,1.1479399200771674
529,15946483,2022-04-16,★ Skeleton Knife | Slaughter (Minimal Wear),0.81,1074.4100000000035,7257,1.1480515364475683
528,15946612,2022-04-16,★ M9 Bayonet | Lore (Field-Tested),0.79,1075.2000000000035,7257,1.1481603968582064
527,15947108,2022-04-16,★ Bayonet | Freehand (Field-Tested),0.25,1075.4500000000035,7257,1.1481948463552436
526,15948640,2022-04-16,★ Karambit | Gamma Doppler (Factory New),0.94,1076.3900000000035,7257,1.148324376464104
525,15949730,2022-04-17,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1076.6500000000035,7257,1.148360203941023
524,15950288,2022-04-17,★ Stiletto Knife | Doppler (Factory New),0.4,1077.0500000000036,7257,1.1484153231362826
523,15950432,2022-04-17,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.26,1077.3100000000036,7257,1.1484511506132016
522,15950586,2022-04-17,★ Skeleton Knife | Urban Masked (Field-Tested),0.27,1077.5800000000036,7257,1.1484883560700019
521,15952051,2022-04-17,★ Skeleton Knife | Slaughter (Minimal Wear),0.81,1078.3900000000035,7257,1.1485999724404028
520,15952179,2022-04-17,★ M9 Bayonet | Lore (Field-Tested),0.8,1079.1900000000035,7257,1.1487102108309224
519,15952672,2022-04-17,★ Bayonet | Freehand (Field-Tested),0.25,1079.4400000000035,7257,1.1487446603279596
518,15954186,2022-04-17,★ Karambit | Gamma Doppler (Factory New),0.94,1080.3800000000035,7257,1.14887419043682
517,15955288,2022-04-18,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1080.6400000000035,7257,1.148910017913739
516,15955829,2022-04-18,★ Stiletto Knife | Doppler (Factory New),0.4,1081.0400000000036,7257,1.1489651371089986
515,15955974,2022-04-18,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.26,1081.3000000000036,7257,1.1490009645859176
514,15956132,2022-04-18,★ Skeleton Knife | Urban Masked (Field-Tested),0.27,1081.5700000000036,7257,1.149038170042718
513,15957605,2022-04-18,★ Skeleton Knife | Slaughter (Minimal Wear),0.82,1082.3900000000035,7257,1.1491511643930004
512,15957728,2022-04-18,★ M9 Bayonet | Lore (Field-Tested),0.81,1083.2000000000035,7257,1.1492627807634013
511,15958236,2022-04-18,★ Bayonet | Freehand (Field-Tested),0.25,1083.4500000000035,7257,1.1492972302604387
510,15959059,2022-04-18,★ Skeleton Knife | Slaughter (Minimal Wear),0.82,1084.2700000000034,7257,1.1494102246107212
509,15959283,2022-04-18,★ Karambit | Autotronic (Field-Tested),0.8,1085.0700000000033,7257,1.1495204630012406
508,15959722,2022-04-18,★ Karambit | Gamma Doppler (Factory New),0.94,1086.0100000000034,7257,1.149649993110101
507,15960831,2022-04-19,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,1086.2700000000034,7257,1.14968582058702
